input_chunk_length,output_chunk_length,kernel_size,n_epochs,use_covariates,use_revin,batch_size,lr,weight_decay,const_init,Split,RMSE,MSE,MAE,R2
60,24,19,30,FALSE,TRUE,16,0.0003,0,FALSE,VAL,2.151104967,4.627252579,1.571126461,0.870719135
36,24,25,80,FALSE,TRUE,16,0.0003,1.00E-05,FALSE,VAL,2.151276755,4.627991676,1.599021554,0.853447258
36,24,25,30,FALSE,TRUE,16,0.0003,0.0001,FALSE,VAL,2.15129216,4.628057957,1.6292032,0.840033889
60,24,19,80,FALSE,TRUE,16,0.0003,0.0001,TRUE,VAL,2.151534965,4.629102707,1.571478724,0.867888212
36,24,31,50,FALSE,TRUE,32,0.0003,1.00E-06,FALSE,VAL,2.151662951,4.629653454,1.6019063,0.859338582
36,24,31,50,FALSE,TRUE,32,0.0003,0,FALSE,VAL,2.151755583,4.63005209,1.601989627,0.85932672
48,24,25,50,FALSE,TRUE,16,0.001,1.00E-05,TRUE,VAL,2.151954463,4.630908012,1.619950414,0.839402556
60,24,25,80,FALSE,TRUE,32,0.0003,1.00E-05,FALSE,VAL,2.15211433,4.631596088,1.569774151,0.869906843
60,24,25,80,FALSE,TRUE,64,0.001,1.00E-06,TRUE,VAL,2.153270377,4.636573315,1.573782206,0.868534565
48,24,25,80,FALSE,TRUE,32,0.001,0.0001,FALSE,VAL,2.153546726,4.6377635,1.599140525,0.871388197
60,24,25,80,FALSE,TRUE,64,0.001,0,TRUE,VAL,2.154924842,4.643701077,1.574952602,0.868430734
60,24,25,30,FALSE,TRUE,32,0.001,1.00E-05,TRUE,VAL,2.155036364,4.644181728,1.569578052,0.872991383
60,24,25,80,FALSE,TRUE,32,0.001,0.0001,TRUE,VAL,2.15580004,4.647473812,1.538459659,0.874283612
60,24,19,80,FALSE,TRUE,32,0.0003,1.00E-05,FALSE,VAL,2.156407226,4.650092125,1.575881481,0.868477166
60,24,31,30,FALSE,TRUE,16,0.001,0.0001,TRUE,VAL,2.156792614,4.651754379,1.596561313,0.866415262
60,24,25,80,FALSE,TRUE,16,0.0003,1.00E-05,TRUE,VAL,2.15695997,4.652476311,1.579005599,0.868937671
60,24,31,80,FALSE,TRUE,16,0.0003,1.00E-06,TRUE,VAL,2.157222473,4.653608799,1.577374935,0.866553247
48,24,19,80,FALSE,TRUE,32,0.001,0.0001,TRUE,VAL,2.157304036,4.653960705,1.589408994,0.877520084
36,24,25,30,FALSE,TRUE,16,0.0003,1.00E-05,FALSE,VAL,2.157481077,4.654724598,1.633287191,0.838760376
36,24,25,80,FALSE,TRUE,16,0.0003,1.00E-06,FALSE,VAL,2.157696004,4.655652046,1.602818012,0.852959275
60,24,31,80,FALSE,TRUE,16,0.0003,0,TRUE,VAL,2.158128114,4.657516956,1.578149319,0.866464972
36,24,25,30,FALSE,TRUE,16,0.0003,1.00E-06,FALSE,VAL,2.158170757,4.657701015,1.633665562,0.838631988
36,24,25,30,FALSE,TRUE,16,0.0003,0,FALSE,VAL,2.158248639,4.658037186,1.633704543,0.8386181
60,24,25,50,FALSE,TRUE,64,0.001,1.00E-05,FALSE,VAL,2.158306634,4.658287525,1.556732893,0.879066706
36,24,25,80,FALSE,TRUE,16,0.0003,0,FALSE,VAL,2.15850237,4.659132481,1.603286386,0.852896512
36,24,19,30,FALSE,TRUE,32,0.0003,0.0001,FALSE,VAL,2.159975013,4.665492058,1.610922337,0.854705513
60,24,19,80,FALSE,TRUE,32,0.0003,1.00E-06,FALSE,VAL,2.160093117,4.666002274,1.578467846,0.868261576
60,24,19,80,FALSE,TRUE,32,0.0003,0,FALSE,VAL,2.160511064,4.667808056,1.578763247,0.868236899
60,24,25,80,FALSE,TRUE,32,0.0003,1.00E-06,FALSE,VAL,2.161716443,4.673017979,1.576464057,0.869367063
36,24,31,30,FALSE,TRUE,64,0.0003,0.0001,FALSE,VAL,2.161954659,4.674047947,1.621562243,0.84883064
48,24,19,50,FALSE,TRUE,16,0.0003,1.00E-05,FALSE,VAL,2.162064604,4.674523354,1.586125612,0.856926024
60,24,31,80,FALSE,TRUE,32,0.001,0.0001,TRUE,VAL,2.162428697,4.67609787,1.551304579,0.872633517
48,24,25,30,FALSE,TRUE,16,0.001,1.00E-05,TRUE,VAL,2.162506095,4.67643261,1.604437232,0.860363007
48,24,25,50,FALSE,TRUE,32,0.001,1.00E-05,FALSE,VAL,2.162604657,4.676858902,1.636335731,0.842023373
60,24,25,80,FALSE,TRUE,32,0.0003,0,FALSE,VAL,2.162869231,4.678003311,1.577283382,0.869301736
48,24,31,80,FALSE,TRUE,32,0.001,0,TRUE,TEST,2.163438728,4.680467129,1.539422274,0.907220781
36,24,25,50,FALSE,TRUE,32,0.001,1.00E-05,TRUE,VAL,2.164137085,4.683489323,1.642790794,0.837314665
36,24,19,80,FALSE,TRUE,16,0.0003,0.0001,FALSE,VAL,2.164672766,4.685808182,1.610161781,0.856521964
36,24,19,30,FALSE,TRUE,32,0.0003,1.00E-05,FALSE,VAL,2.164849975,4.686575413,1.614704013,0.854324341
48,24,19,50,FALSE,TRUE,16,0.0003,1.00E-06,FALSE,VAL,2.164907793,4.686825752,1.588294506,0.856684327
48,24,31,80,FALSE,TRUE,32,0.001,1.00E-06,TRUE,TEST,2.165071989,4.687536716,1.540243626,0.907126665
36,24,19,80,FALSE,TRUE,16,0.0003,1.00E-05,TRUE,VAL,2.165164818,4.68793869,1.600809932,0.858077645
48,24,31,80,FALSE,TRUE,32,0.001,0.0001,FALSE,VAL,2.165223289,4.688191891,1.606581211,0.872538388
48,24,19,50,FALSE,TRUE,16,0.0003,0,FALSE,VAL,2.165229455,4.688218594,1.588542223,0.856656969
36,24,19,30,FALSE,TRUE,16,0.0003,0.0001,FALSE,VAL,2.165263149,4.688364506,1.639791369,0.836263418
36,24,31,30,FALSE,TRUE,64,0.0003,1.00E-05,FALSE,VAL,2.165289466,4.68847847,1.624169946,0.84842056
36,24,19,30,FALSE,TRUE,32,0.0003,1.00E-06,FALSE,VAL,2.165355971,4.688766479,1.615091443,0.854285002
36,24,19,30,FALSE,TRUE,32,0.0003,0,FALSE,VAL,2.165411794,4.689008236,1.615134239,0.85428071
48,24,19,80,FALSE,TRUE,16,0.0003,1.00E-05,FALSE,VAL,2.165470808,4.689263821,1.601490736,0.867915332
36,24,31,30,FALSE,TRUE,64,0.0003,1.00E-06,FALSE,VAL,2.165632099,4.689962387,1.624437571,0.848378778
36,24,31,30,FALSE,TRUE,64,0.0003,0,FALSE,VAL,2.16567008,4.690126896,1.624467015,0.848374128
60,24,25,30,FALSE,TRUE,32,0.001,1.00E-06,TRUE,VAL,2.166058223,4.691808224,1.577425241,0.872300208
36,24,19,50,FALSE,TRUE,16,0.0003,1.00E-05,FALSE,VAL,2.167111669,4.696372986,1.614997268,0.851068735
60,24,25,30,FALSE,TRUE,32,0.001,0,TRUE,VAL,2.167427174,4.697740555,1.578364372,0.872214735
36,24,19,80,FALSE,TRUE,16,0.0003,1.00E-06,TRUE,VAL,2.167521333,4.698148727,1.602239728,0.85793376
48,24,19,80,FALSE,TRUE,16,0.0003,1.00E-06,FALSE,VAL,2.167554661,4.698293209,1.603487253,0.867415071
48,24,19,80,FALSE,TRUE,16,0.0003,0,FALSE,VAL,2.167790146,4.699314117,1.603717089,0.867358446
36,24,19,80,FALSE,TRUE,16,0.0003,0,TRUE,VAL,2.167792676,4.699325085,1.602410316,0.857917011
60,24,25,50,FALSE,TRUE,32,0.001,1.00E-05,TRUE,VAL,2.16814481,4.700851917,1.588249087,0.868071318
48,24,25,50,FALSE,TRUE,32,0.001,1.00E-06,FALSE,VAL,2.169119645,4.705080032,1.641927481,0.841680884
36,24,19,50,FALSE,TRUE,16,0.0003,1.00E-06,FALSE,VAL,2.169161522,4.705261707,1.61652267,0.850815654
36,24,31,30,FALSE,TRUE,16,0.0003,0.0001,FALSE,VAL,2.169387601,4.706242561,1.642297387,0.838666141
36,24,19,50,FALSE,TRUE,16,0.0003,0,FALSE,VAL,2.169392216,4.706262589,1.616694212,0.85078752
60,24,31,80,FALSE,TRUE,64,0.001,1.00E-05,FALSE,VAL,2.169614645,4.707227707,1.592133641,0.864067912
48,24,25,50,FALSE,TRUE,32,0.001,0,FALSE,VAL,2.169971318,4.70877552,1.642675161,0.841632128
60,24,31,30,FALSE,TRUE,16,0.001,1.00E-05,TRUE,VAL,2.169984722,4.708833694,1.609204054,0.866094947
60,24,25,50,FALSE,TRUE,16,0.0003,1.00E-05,FALSE,VAL,2.169999555,4.708898067,1.56523025,0.876364529
60,24,19,50,FALSE,TRUE,32,0.001,0.0001,TRUE,VAL,2.170896241,4.712790489,1.599327207,0.864020169
48,24,25,50,FALSE,TRUE,16,0.001,1.00E-05,FALSE,VAL,2.170913374,4.712864876,1.64061296,0.834814548
36,24,25,50,FALSE,TRUE,32,0.001,1.00E-06,TRUE,VAL,2.171721968,4.716376305,1.64879334,0.836322784
36,24,19,80,FALSE,TRUE,64,0.001,0.0001,TRUE,VAL,2.171844482,4.716908455,1.625444531,0.862284005
60,24,25,50,FALSE,TRUE,64,0.001,1.00E-06,FALSE,VAL,2.172489875,4.719712257,1.567058921,0.878262758
60,24,25,80,FALSE,TRUE,16,0.0003,1.00E-06,TRUE,VAL,2.172570536,4.720062733,1.593265176,0.867654443
36,24,25,50,FALSE,TRUE,32,0.001,0,TRUE,VAL,2.172720326,4.720713615,1.649555206,0.836197734
36,24,31,50,FALSE,TRUE,32,0.001,0.0001,TRUE,VAL,2.172949217,4.721708298,1.648709059,0.841868639
60,24,31,30,FALSE,TRUE,16,0.001,1.00E-06,TRUE,VAL,2.173622032,4.72463274,1.611938119,0.865822375
48,24,25,80,FALSE,TRUE,32,0.001,1.00E-05,FALSE,VAL,2.173654609,4.724774361,1.628530145,0.864942312
60,24,31,30,FALSE,TRUE,16,0.001,0,TRUE,VAL,2.174073787,4.726596832,1.612277389,0.865787029
60,24,25,50,FALSE,TRUE,64,0.001,0,FALSE,VAL,2.174195511,4.727126122,1.56831038,0.878164887
48,24,31,80,FALSE,TRUE,32,0.001,0,FALSE,TEST,2.174280714,4.727496624,1.558353305,0.904126585
36,24,19,30,FALSE,TRUE,16,0.0003,1.00E-05,FALSE,VAL,2.174470517,4.728322029,1.646928668,0.835104823
60,24,25,80,FALSE,TRUE,16,0.0003,0,TRUE,VAL,2.174587943,4.728832722,1.595050812,0.867488027
48,24,25,50,FALSE,TRUE,16,0.001,1.00E-06,TRUE,VAL,2.174912558,4.730244637,1.637877703,0.837492585
60,24,19,80,FALSE,TRUE,64,0.001,0.0001,FALSE,VAL,2.175158098,4.731312752,1.604179978,0.862952352
48,24,31,80,FALSE,TRUE,32,0.001,1.00E-06,FALSE,TEST,2.17524425,4.731687546,1.558818698,0.904073775
60,24,19,30,FALSE,TRUE,32,0.001,0.0001,TRUE,VAL,2.175340481,4.732106209,1.589152217,0.869596958
60,24,25,80,FALSE,TRUE,64,0.001,1.00E-05,FALSE,VAL,2.175406898,4.732395172,1.598722935,0.863930225
36,24,19,30,FALSE,TRUE,16,0.0003,1.00E-06,FALSE,VAL,2.175476053,4.732696056,1.647688031,0.834982097
36,24,19,30,FALSE,TRUE,16,0.0003,0,FALSE,VAL,2.175588055,4.733183384,1.647771716,0.834968388
60,24,31,80,FALSE,TRUE,64,0.001,1.00E-06,FALSE,VAL,2.176382643,4.736641407,1.597245455,0.863534391
60,24,19,80,FALSE,TRUE,64,0.001,1.00E-05,TRUE,VAL,2.176598004,4.737578869,1.605583191,0.861031353
48,24,31,50,FALSE,TRUE,16,0.001,1.00E-05,FALSE,VAL,2.176843025,4.738645554,1.641479611,0.840375543
60,24,31,80,FALSE,TRUE,64,0.001,0,FALSE,VAL,2.177161719,4.74003315,1.597823739,0.863473177
60,24,25,30,FALSE,TRUE,16,0.001,0.0001,TRUE,VAL,2.177463614,4.74134779,1.615260124,0.865625918
36,24,25,30,FALSE,TRUE,32,0.001,0,TRUE,VAL,2.17858859,4.746248245,1.645514965,0.833369493
36,24,25,30,FALSE,TRUE,32,0.001,1.00E-06,TRUE,VAL,2.178619889,4.746384621,1.645607948,0.833393931
48,24,31,80,FALSE,TRUE,32,0.001,1.00E-05,TRUE,TEST,2.178834153,4.747318268,1.547255874,0.90632689
36,24,25,30,FALSE,TRUE,32,0.001,1.00E-05,TRUE,VAL,2.178988109,4.747989178,1.6464926,0.833595753
48,24,25,50,FALSE,TRUE,16,0.001,0,TRUE,VAL,2.179055727,4.748283863,1.641395926,0.837179244
48,24,19,50,FALSE,TRUE,16,0.001,0.0001,TRUE,VAL,2.179308568,4.749385834,1.648950219,0.838198245
60,24,19,80,FALSE,TRUE,64,0.001,1.00E-06,TRUE,VAL,2.180599774,4.755015373,1.60848248,0.86058861
60,24,19,80,FALSE,TRUE,64,0.001,0,TRUE,VAL,2.181040026,4.756935596,1.608799458,0.860540986
36,24,31,30,FALSE,TRUE,16,0.0003,1.00E-05,FALSE,VAL,2.181378765,4.758413315,1.651574731,0.837104023
60,24,19,80,FALSE,TRUE,16,0.0003,0.0001,FALSE,VAL,2.182500958,4.763310432,1.593213916,0.861789167
36,24,31,30,FALSE,TRUE,16,0.0003,1.00E-06,FALSE,VAL,2.182679778,4.764091015,1.652560234,0.83693701
36,24,31,30,FALSE,TRUE,16,0.0003,0,FALSE,VAL,2.182824834,4.764724255,1.652669191,0.836918473
48,24,31,50,FALSE,TRUE,16,0.001,1.00E-06,FALSE,VAL,2.182895829,4.765034199,1.645501614,0.839714825
60,24,25,50,FALSE,TRUE,16,0.0003,1.00E-06,FALSE,VAL,2.183025143,4.765598774,1.573848724,0.875650406
48,24,31,80,FALSE,TRUE,32,0.001,1.00E-05,FALSE,TEST,2.183460102,4.767498016,1.562781572,0.903622687
48,24,31,50,FALSE,TRUE,16,0.001,0,FALSE,VAL,2.183641246,4.768289089,1.645990133,0.839638233
48,24,31,50,FALSE,TRUE,32,0.001,1.00E-05,FALSE,VAL,2.183794971,4.768960476,1.639084816,0.84222436
48,24,25,80,FALSE,TRUE,32,0.001,1.00E-06,FALSE,VAL,2.184201287,4.770735264,1.639119387,0.863401949
36,24,31,50,FALSE,TRUE,32,0.001,1.00E-05,TRUE,VAL,2.184423299,4.771705151,1.658108354,0.838746428
60,24,25,50,FALSE,TRUE,16,0.0003,0,FALSE,VAL,2.184566711,4.772331715,1.574866176,0.875564277
60,24,25,50,FALSE,TRUE,32,0.001,0.0001,FALSE,VAL,2.184612003,4.772529602,1.606304288,0.867019951
60,24,19,30,FALSE,TRUE,32,0.001,1.00E-05,TRUE,VAL,2.185255152,4.77534008,1.595558167,0.868901432
36,24,25,30,FALSE,TRUE,32,0.001,0.0001,TRUE,VAL,2.185257552,4.775350571,1.653036952,0.834790647
48,24,25,80,FALSE,TRUE,32,0.001,0,FALSE,VAL,2.185911419,4.778208733,1.640781879,0.86318785
36,24,31,50,FALSE,TRUE,32,0.001,1.00E-06,TRUE,VAL,2.185979369,4.778505802,1.659278989,0.838409901
36,24,31,50,FALSE,TRUE,32,0.001,0,TRUE,VAL,2.186158668,4.779289722,1.659414053,0.838371813
48,24,19,80,FALSE,TRUE,32,0.001,0.0001,FALSE,VAL,2.186360635,4.780172825,1.622790337,0.874005556
60,24,19,80,FALSE,TRUE,16,0.0003,1.00E-05,TRUE,VAL,2.186389968,4.780301094,1.598754287,0.864365458
60,24,19,30,FALSE,TRUE,32,0.001,1.00E-06,TRUE,VAL,2.186530307,4.780914783,1.596375704,0.868831158
60,24,19,30,FALSE,TRUE,32,0.001,0,TRUE,VAL,2.186682412,4.781579971,1.596489668,0.868819416
36,24,19,80,FALSE,TRUE,16,0.0003,1.00E-05,FALSE,VAL,2.187961421,4.787175179,1.627180457,0.854687631
60,24,25,50,FALSE,TRUE,32,0.001,1.00E-06,TRUE,VAL,2.188208002,4.788254261,1.602664948,0.867082775
48,24,31,50,FALSE,TRUE,32,0.001,1.00E-06,FALSE,VAL,2.18822282,4.788319111,1.6427387,0.841632009
48,24,19,50,FALSE,TRUE,16,0.001,1.00E-05,TRUE,VAL,2.188507284,4.789564133,1.655363202,0.834037304
36,24,25,30,FALSE,TRUE,64,0.001,0,TRUE,VAL,2.188592148,4.789935589,1.654446125,0.838869393
36,24,25,30,FALSE,TRUE,64,0.001,1.00E-06,TRUE,VAL,2.188615242,4.790036678,1.654468656,0.838862002
48,24,31,50,FALSE,TRUE,32,0.001,0,FALSE,VAL,2.188728424,4.790532112,1.643159509,0.841564953
36,24,25,30,FALSE,TRUE,64,0.001,1.00E-05,TRUE,VAL,2.188824498,4.790952682,1.65467608,0.838797331
36,24,19,50,FALSE,TRUE,32,0.001,0.0001,TRUE,VAL,2.189917836,4.795740128,1.653162956,0.842317581
60,24,25,50,FALSE,TRUE,32,0.001,0,TRUE,VAL,2.190848268,4.799816132,1.604565859,0.866944432
60,24,25,80,FALSE,TRUE,64,0.001,1.00E-06,FALSE,VAL,2.190932279,4.80018425,1.609836221,0.862933218
60,24,19,80,FALSE,TRUE,16,0.0003,1.00E-06,TRUE,VAL,2.190955784,4.800287247,1.602312922,0.863943577
36,24,19,80,FALSE,TRUE,16,0.0003,1.00E-06,FALSE,VAL,2.190977656,4.800383091,1.629434705,0.854448795
36,24,19,80,FALSE,TRUE,16,0.0003,0,FALSE,VAL,2.191322148,4.801892757,1.62969327,0.854421377
48,24,25,50,FALSE,TRUE,16,0.001,1.00E-06,FALSE,VAL,2.191473594,4.802556515,1.654892087,0.834023416
60,24,19,80,FALSE,TRUE,16,0.0003,0,TRUE,VAL,2.191481971,4.802593231,1.60272336,0.863895416
36,24,25,30,FALSE,TRUE,64,0.001,0.0001,TRUE,VAL,2.191605884,4.803136349,1.656923413,0.838183641
48,24,19,50,FALSE,TRUE,16,0.001,1.00E-06,TRUE,VAL,2.192403801,4.806634426,1.657990456,0.833456814
60,24,25,80,FALSE,TRUE,64,0.001,0,FALSE,VAL,2.192872127,4.808688164,1.611227512,0.862807035
48,24,19,50,FALSE,TRUE,16,0.001,0,TRUE,VAL,2.192906157,4.808837414,1.658355236,0.83338958
60,24,19,80,FALSE,TRUE,32,0.001,0.0001,TRUE,VAL,2.193814129,4.812820435,1.585816503,0.872371495
60,24,19,50,FALSE,TRUE,16,0.0003,1.00E-05,FALSE,VAL,2.194525309,4.815941334,1.587277651,0.874802351
48,24,25,50,FALSE,TRUE,16,0.001,0,FALSE,VAL,2.194761268,4.816977024,1.657341599,0.833890676
60,24,31,80,FALSE,TRUE,16,0.0003,1.00E-05,FALSE,VAL,2.195186082,4.818841934,1.599797726,0.862995505
36,24,31,30,FALSE,TRUE,16,0.001,0.0001,TRUE,VAL,2.195749477,4.821315765,1.657372475,0.82756865
60,24,25,80,FALSE,TRUE,16,0.0003,1.00E-05,FALSE,VAL,2.196132086,4.82299614,1.602468371,0.864389896
36,24,19,80,FALSE,TRUE,64,0.001,1.00E-05,TRUE,VAL,2.197931431,4.830902576,1.6431216,0.860669315
48,24,25,80,FALSE,TRUE,16,0.001,0.0001,TRUE,VAL,2.199280543,4.836834908,1.617395639,0.871491313
36,24,25,30,FALSE,TRUE,16,0.001,0.0001,TRUE,VAL,2.199657877,4.838494778,1.666551828,0.826199353
60,24,19,50,FALSE,TRUE,16,0.0003,1.00E-06,FALSE,VAL,2.199844515,4.839315891,1.591009259,0.874433458
60,24,25,30,FALSE,TRUE,32,0.001,1.00E-05,FALSE,VAL,2.200169956,4.840747833,1.613463879,0.8681162
60,24,19,50,FALSE,TRUE,16,0.0003,0,FALSE,VAL,2.200444424,4.841955662,1.591428876,0.874391377
36,24,19,80,FALSE,TRUE,64,0.001,1.00E-06,TRUE,VAL,2.201381778,4.846081734,1.64549017,0.860442817
36,24,19,80,FALSE,TRUE,64,0.001,0,TRUE,VAL,2.201777161,4.847822666,1.645759106,0.86041677
36,24,31,30,FALSE,TRUE,16,0.001,1.00E-05,TRUE,VAL,2.202762439,4.852162361,1.660946012,0.825703144
36,24,31,30,FALSE,TRUE,16,0.001,1.00E-06,TRUE,VAL,2.203749656,4.856512547,1.661601067,0.825459659
36,24,31,30,FALSE,TRUE,64,0.001,1.00E-05,TRUE,VAL,2.203862385,4.857009411,1.670872927,0.834441066
36,24,31,30,FALSE,TRUE,16,0.001,0,TRUE,VAL,2.203863575,4.857014656,1.661681414,0.825431824
36,24,31,30,FALSE,TRUE,64,0.001,1.00E-06,TRUE,VAL,2.203870715,4.857046127,1.670906425,0.834441066
36,24,31,30,FALSE,TRUE,64,0.001,0,TRUE,VAL,2.203871905,4.857051373,1.670909762,0.834441125
60,24,31,50,FALSE,TRUE,32,0.001,0.0001,FALSE,VAL,2.203973377,4.857498646,1.621332288,0.866334319
36,24,31,30,FALSE,TRUE,64,0.001,0.0001,TRUE,VAL,2.204029195,4.857744694,1.670666456,0.834408343
36,24,19,50,FALSE,TRUE,32,0.001,1.00E-05,TRUE,VAL,2.204577353,4.860161304,1.663695574,0.840987384
60,24,31,80,FALSE,TRUE,16,0.0003,1.00E-06,FALSE,VAL,2.205639858,4.864847183,1.60825932,0.862055302
60,24,25,80,FALSE,TRUE,32,0.001,0.0001,FALSE,VAL,2.205991355,4.866397858,1.593960285,0.868040144
36,24,19,50,FALSE,TRUE,32,0.001,1.00E-06,TRUE,VAL,2.206622114,4.869181156,1.665067434,0.840822697
36,24,19,50,FALSE,TRUE,32,0.001,0,TRUE,VAL,2.206852782,4.870199203,1.665225625,0.840802789
60,24,31,80,FALSE,TRUE,16,0.0003,0,FALSE,VAL,2.206852999,4.870200157,1.609249473,0.861946344
48,24,19,80,FALSE,TRUE,32,0.001,1.00E-05,FALSE,VAL,2.208538142,4.877640724,1.643967152,0.869415224
48,24,25,80,FALSE,TRUE,16,0.001,0.0001,FALSE,VAL,2.209466559,4.881742477,1.627047539,0.870487809
60,24,25,80,FALSE,TRUE,32,0.001,1.00E-05,TRUE,VAL,2.209676754,4.882671356,1.60156405,0.871638954
48,24,31,80,FALSE,TRUE,32,0.001,1.00E-05,FALSE,VAL,2.209846686,4.883422375,1.643869638,0.868189156
36,24,31,80,FALSE,TRUE,64,0.001,0.0001,TRUE,VAL,2.210062454,4.884376049,1.659630299,0.853554308
36,24,25,80,FALSE,TRUE,64,0.001,0.0001,TRUE,VAL,2.21050277,4.886322498,1.658029795,0.855077922
48,24,19,80,FALSE,TRUE,16,0.001,0.0001,TRUE,VAL,2.211543994,4.890926838,1.63476944,0.857346773
48,24,19,80,FALSE,TRUE,32,0.001,1.00E-06,FALSE,VAL,2.21217608,4.893723011,1.647632599,0.868662894
48,24,19,80,FALSE,TRUE,32,0.001,0,FALSE,VAL,2.212609188,4.89563942,1.648067832,0.868574619
60,24,25,80,FALSE,TRUE,16,0.0003,1.00E-06,FALSE,VAL,2.212775339,4.896374702,1.616122603,0.862883985
60,24,25,30,FALSE,TRUE,32,0.001,1.00E-06,FALSE,VAL,2.214741376,4.905079365,1.623636365,0.867099464
60,24,25,80,FALSE,TRUE,16,0.0003,0,FALSE,VAL,2.214841382,4.905522346,1.61783433,0.862696528
60,24,19,50,FALSE,TRUE,32,0.001,1.00E-05,TRUE,VAL,2.215512775,4.908496857,1.627575517,0.862266898
60,24,31,80,FALSE,TRUE,32,0.001,0.0001,FALSE,VAL,2.215800084,4.909770012,1.604915738,0.866648197
36,24,31,30,FALSE,TRUE,32,0.001,0.0001,TRUE,VAL,2.216158576,4.911358833,1.675443769,0.831400752
36,24,31,30,FALSE,TRUE,32,0.001,1.00E-05,TRUE,VAL,2.216274654,4.911873341,1.676198244,0.830817103
36,24,31,30,FALSE,TRUE,32,0.001,1.00E-06,TRUE,VAL,2.216333927,4.912136078,1.676273942,0.830755234
36,24,31,30,FALSE,TRUE,32,0.001,0,TRUE,VAL,2.216343717,4.91217947,1.676285982,0.830747128
60,24,25,30,FALSE,TRUE,32,0.001,0,FALSE,VAL,2.216519806,4.912960052,1.624890327,0.866974175
48,24,31,80,FALSE,TRUE,32,0.001,1.00E-06,FALSE,VAL,2.217337683,4.916586399,1.650183201,0.867449105
48,24,31,80,FALSE,TRUE,32,0.001,0,FALSE,VAL,2.218232,4.920553207,1.650962353,0.867361665
48,24,19,80,FALSE,TRUE,16,0.001,0.0001,FALSE,VAL,2.21968768,4.927013397,1.652104855,0.858347178
60,24,19,80,FALSE,TRUE,64,0.001,1.00E-05,FALSE,VAL,2.221410848,4.934666157,1.63849926,0.859123707
60,24,19,50,FALSE,TRUE,32,0.001,1.00E-06,TRUE,VAL,2.221461292,4.93489027,1.631520867,0.86199683
60,24,19,50,FALSE,TRUE,32,0.001,0,TRUE,VAL,2.222139268,4.937902927,1.631969929,0.861964941
60,24,31,80,FALSE,TRUE,32,0.001,1.00E-05,TRUE,VAL,2.222851039,4.941066742,1.607385993,0.866358161
36,24,31,80,FALSE,TRUE,64,0.001,1.00E-05,TRUE,VAL,2.224069585,4.946485519,1.667468667,0.852318883
60,24,19,30,FALSE,TRUE,32,0.001,0.0001,FALSE,VAL,2.225649998,4.953517914,1.632141232,0.860994816
36,24,31,80,FALSE,TRUE,64,0.001,1.00E-06,TRUE,VAL,2.225803714,4.954202175,1.668452263,0.852163792
36,24,31,80,FALSE,TRUE,64,0.001,0,TRUE,VAL,2.226000477,4.955078125,1.668566585,0.852146149
48,24,19,50,FALSE,TRUE,32,0.001,0.0001,FALSE,VAL,2.226304852,4.956433296,1.663708806,0.837796152
60,24,25,30,FALSE,TRUE,16,0.001,1.00E-05,TRUE,VAL,2.227216979,4.960495472,1.649496555,0.862186372
60,24,19,80,FALSE,TRUE,64,0.001,1.00E-06,FALSE,VAL,2.227274891,4.960753441,1.642783165,0.858649969
36,24,25,30,FALSE,TRUE,16,0.001,1.00E-05,TRUE,VAL,2.227383325,4.961236477,1.687289715,0.824409246
60,24,19,80,FALSE,TRUE,64,0.001,0,FALSE,VAL,2.2279496,4.963759422,1.643274546,0.858596623
60,24,25,80,FALSE,TRUE,32,0.001,1.00E-06,TRUE,VAL,2.228869398,4.967858791,1.621354699,0.870019853
60,24,19,80,FALSE,TRUE,32,0.001,0.0001,FALSE,VAL,2.231268584,4.978559494,1.603434086,0.869223356
60,24,25,80,FALSE,TRUE,32,0.001,0,TRUE,VAL,2.231724801,4.980595589,1.624253511,0.869755983
48,24,25,80,FALSE,TRUE,16,0.001,1.00E-05,TRUE,VAL,2.23297769,4.986189365,1.671696424,0.849582195
60,24,31,80,FALSE,TRUE,32,0.001,1.00E-06,TRUE,VAL,2.233540946,4.988705158,1.617780209,0.865524769
60,24,31,80,FALSE,TRUE,32,0.001,0,TRUE,VAL,2.234814794,4.994397163,1.619012475,0.865424812
48,24,31,80,FALSE,TRUE,16,0.001,0.0001,TRUE,VAL,2.235127249,4.995793819,1.647251487,0.869397819
48,24,25,30,FALSE,TRUE,16,0.001,0,FALSE,VAL,2.235672474,4.998231411,1.669487715,0.853690386
48,24,25,30,FALSE,TRUE,16,0.001,1.00E-06,FALSE,VAL,2.235886496,4.999188423,1.66982758,0.853631377
36,24,25,30,FALSE,TRUE,16,0.001,1.00E-06,TRUE,VAL,2.235947916,4.999463081,1.694188237,0.823967993
48,24,31,80,FALSE,TRUE,32,0.001,0.0001,FALSE,TEST,2.236522576,5.002033234,1.59025836,0.900971472
60,24,31,50,FALSE,TRUE,32,0.001,1.00E-05,FALSE,VAL,2.236971114,5.004039764,1.644484997,0.862932026
36,24,25,30,FALSE,TRUE,16,0.001,0,TRUE,VAL,2.23702856,5.00429678,1.69504118,0.823911369
36,24,25,80,FALSE,TRUE,32,0.001,0.0001,TRUE,VAL,2.238025697,5.008759022,1.670975685,0.84450233
36,24,25,50,FALSE,TRUE,32,0.001,0.0001,FALSE,VAL,2.238767987,5.0120821,1.677692413,0.835844338
