seed,target_index,lead,truth,model,q05,q50,q95
43,50,2,-0.21514515578746796,STDK_plus_QLSTM,-0.20186573266983032,0.5501619577407837,1.55122971534729
43,50,2,-0.21514515578746796,STDK_plus_QConvLSTM,-0.5648115873336792,0.39768341183662415,1.342124342918396
43,50,3,0.211680606007576,STDK,-0.10953736305236816,0.3310926556587219,0.9828249216079712
43,50,3,0.211680606007576,STDK_plus_QLSTM,-0.19777125120162964,0.5582549571990967,1.5705758333206177
43,50,3,0.211680606007576,STDK_plus_QConvLSTM,-0.44931086897850037,0.4396163523197174,1.451034665107727
43,50,4,0.4882775843143463,STDK,-0.25361132621765137,0.19396573305130005,0.8552632927894592
43,50,4,0.4882775843143463,STDK_plus_QLSTM,-0.19567197561264038,0.5636796951293945,1.581372618675232
43,50,4,0.4882775843143463,STDK_plus_QConvLSTM,-0.4674859046936035,0.37354403734207153,1.4330565929412842
43,50,5,0.4982476830482483,STDK,-0.42187508940696716,0.036907993257045746,0.7119848132133484
43,50,5,0.4982476830482483,STDK_plus_QLSTM,-0.19535613059997559,0.5673871040344238,1.5905154943466187
43,50,5,0.4982476830482483,STDK_plus_QConvLSTM,-0.43187084794044495,0.3926528990268707,1.490057349205017
43,51,1,0.13720372319221497,STDK,-0.4045029878616333,0.11670839786529541,0.7177433371543884
43,51,1,0.13720372319221497,STDK_plus_QLSTM,-0.485467791557312,0.2960084080696106,1.1427271366119385
43,51,1,0.13720372319221497,STDK_plus_QConvLSTM,-0.5204958915710449,0.23081746697425842,1.0645779371261597
43,51,2,0.046259842813014984,STDK,-0.6729781627655029,-0.15394030511379242,0.4466556906700134
43,51,2,0.046259842813014984,STDK_plus_QLSTM,-0.46296200156211853,0.30865171551704407,1.1452491283416748
43,51,2,0.046259842813014984,STDK_plus_QConvLSTM,-0.5049892067909241,0.24838227033615112,1.0868699550628662
43,51,3,0.21701160073280334,STDK,-0.851726770401001,-0.33077099919319153,0.27505263686180115
43,51,3,0.21701160073280334,STDK_plus_QLSTM,-0.43916749954223633,0.3247826099395752,1.1548845767974854
43,51,3,0.21701160073280334,STDK_plus_QConvLSTM,-0.5070344805717468,0.2477012276649475,1.0735232830047607
43,51,4,0.7090585827827454,STDK,-0.9573520421981812,-0.43075481057167053,0.1832655966281891
43,51,4,0.7090585827827454,STDK_plus_QLSTM,-0.423138290643692,0.34622690081596375,1.1693603992462158
43,51,4,0.7090585827827454,STDK_plus_QConvLSTM,-0.7109785079956055,0.16223043203353882,0.909288763999939
43,51,5,0.5613386631011963,STDK,-1.0395077466964722,-0.5048558712005615,0.11828792095184326
43,51,5,0.5613386631011963,STDK_plus_QLSTM,-0.4067207872867584,0.3724002540111542,1.1914525032043457
43,51,5,0.5613386631011963,STDK_plus_QConvLSTM,-0.6569793224334717,0.1884785145521164,0.9329033493995667
43,52,1,-0.011028271168470383,STDK,-0.18392279744148254,0.351841539144516,0.9604084491729736
43,52,1,-0.011028271168470383,STDK_plus_QLSTM,-0.3728647828102112,0.4167287349700928,1.2989425659179688
43,52,1,-0.011028271168470383,STDK_plus_QConvLSTM,-0.31058114767074585,0.46369504928588867,1.3947558403015137
43,52,2,-0.08707715570926666,STDK,-0.20266243815422058,0.33126047253608704,0.9425851106643677
43,52,2,-0.08707715570926666,STDK_plus_QLSTM,-0.3471997380256653,0.4381115436553955,1.3303782939910889
43,52,2,-0.08707715570926666,STDK_plus_QConvLSTM,-0.3856808543205261,0.3898283839225769,1.3829596042633057
43,52,3,0.10867159813642502,STDK,-0.2103283405303955,0.32561546564102173,0.9440737366676331
43,52,3,0.10867159813642502,STDK_plus_QLSTM,-0.32496166229248047,0.45502907037734985,1.3569438457489014
43,52,3,0.10867159813642502,STDK_plus_QConvLSTM,-0.422994464635849,0.3261987268924713,1.3639397621154785
43,52,4,-0.4028434157371521,STDK,-0.21755516529083252,0.32440972328186035,0.954211413860321
43,52,4,-0.4028434157371521,STDK_plus_QLSTM,-0.30857205390930176,0.46919065713882446,1.3766165971755981
43,52,4,-0.4028434157371521,STDK_plus_QConvLSTM,-0.35791563987731934,0.3148755431175232,1.3244400024414062
43,52,5,0.1881936937570572,STDK,-0.2245580554008484,0.3271014094352722,0.9712817072868347
43,52,5,0.1881936937570572,STDK_plus_QLSTM,-0.2955787181854248,0.4811585545539856,1.3795228004455566
43,52,5,0.1881936937570572,STDK_plus_QConvLSTM,-0.33188778162002563,0.41794025897979736,1.4061307907104492
43,53,1,-0.6123572587966919,STDK,-2.090178966522217,-1.5279372930526733,-0.9576851725578308
43,53,1,-0.6123572587966919,STDK_plus_QLSTM,-2.347975254058838,-1.5520449876785278,-0.6686463952064514
43,53,1,-0.6123572587966919,STDK_plus_QConvLSTM,-2.4062490463256836,-1.446879506111145,-0.4802146553993225
43,53,2,-1.2321771383285522,STDK,-2.1516077518463135,-1.5912336111068726,-1.0198323726654053
43,53,2,-1.2321771383285522,STDK_plus_QLSTM,-2.402507781982422,-1.5947327613830566,-0.7121942639350891
43,53,2,-1.2321771383285522,STDK_plus_QConvLSTM,-2.418466806411743,-1.5416356325149536,-0.6081265211105347
43,53,3,-1.2341864109039307,STDK,-2.28322696685791,-1.7205023765563965,-1.1440422534942627
43,53,3,-1.2341864109039307,STDK_plus_QLSTM,-2.4642488956451416,-1.6559110879898071,-0.7807091474533081
43,53,3,-1.2341864109039307,STDK_plus_QConvLSTM,-2.456176280975342,-1.5199476480484009,-0.6081691384315491
43,53,4,-1.1680314540863037,STDK,-2.405705451965332,-1.8361821174621582,-1.2515366077423096
43,53,4,-1.1680314540863037,STDK_plus_QLSTM,-2.527108907699585,-1.723222017288208,-0.8512861728668213
43,53,4,-1.1680314540863037,STDK_plus_QConvLSTM,-2.459412097930908,-1.5482420921325684,-0.6243904829025269
43,53,5,-0.5821113586425781,STDK,-2.5013537406921387,-1.9211987257003784,-1.3259220123291016
43,53,5,-0.5821113586425781,STDK_plus_QLSTM,-2.587872266769409,-1.7931488752365112,-0.9188668131828308
43,53,5,-0.5821113586425781,STDK_plus_QConvLSTM,-2.4838225841522217,-1.580798864364624,-0.700333297252655
43,54,1,-0.7754513025283813,STDK,-1.9765011072158813,-1.562071442604065,-0.9405374526977539
43,54,1,-0.7754513025283813,STDK_plus_QLSTM,-2.2821645736694336,-1.5165964365005493,-0.5707718133926392
43,54,1,-0.7754513025283813,STDK_plus_QConvLSTM,-2.1778719425201416,-1.3349852561950684,-0.2637227773666382
43,54,2,-0.7747571468353271,STDK,-2.0757205486297607,-1.6688412427902222,-1.0434765815734863
43,54,2,-0.7747571468353271,STDK_plus_QLSTM,-2.267967939376831,-1.5076746940612793,-0.5284698009490967
43,54,2,-0.7747571468353271,STDK_plus_QConvLSTM,-2.241403579711914,-1.4357010126113892,-0.28352904319763184
43,54,3,0.09304659813642502,STDK,-2.2001869678497314,-1.7965329885482788,-1.1629505157470703
43,54,3,0.09304659813642502,STDK_plus_QLSTM,-2.2527754306793213,-1.4950703382492065,-0.501304566860199
43,54,3,0.09304659813642502,STDK_plus_QConvLSTM,-2.2625625133514404,-1.5011292695999146,-0.3381603956222534
43,54,4,-0.7333623766899109,STDK,-2.259718179702759,-1.8552991151809692,-1.2097303867340088
43,54,4,-0.7333623766899109,STDK_plus_QLSTM,-2.2359671592712402,-1.480955958366394,-0.48267513513565063
43,54,4,-0.7333623766899109,STDK_plus_QConvLSTM,-2.290888786315918,-1.48419189453125,-0.6070679426193237
43,54,5,-0.8802493810653687,STDK,-2.268235445022583,-1.8586891889572144,-1.1981960535049438
43,54,5,-0.8802493810653687,STDK_plus_QLSTM,-2.2158336639404297,-1.4660358428955078,-0.46803081035614014
43,54,5,-0.8802493810653687,STDK_plus_QConvLSTM,-2.2536041736602783,-1.4377113580703735,-0.5687131881713867
43,55,1,-1.3538051843643188,STDK,-2.1538283824920654,-1.809492588043213,-1.1639834642410278
43,55,1,-1.3538051843643188,STDK_plus_QLSTM,-2.5320026874542236,-1.7943425178527832,-0.7978391647338867
43,55,1,-1.3538051843643188,STDK_plus_QConvLSTM,-1.8061926364898682,-0.9551870226860046,-0.07845044136047363
43,55,2,-0.9102461338043213,STDK,-2.259967088699341,-1.9216994047164917,-1.2720632553100586
43,55,2,-0.9102461338043213,STDK_plus_QLSTM,-2.6376795768737793,-1.9047281742095947,-0.9166548848152161
43,55,2,-0.9102461338043213,STDK_plus_QConvLSTM,-1.9095720052719116,-0.9581151008605957,-0.10652261972427368
43,55,3,-1.0705914497375488,STDK,-2.378920078277588,-2.0428967475891113,-1.3854022026062012
43,55,3,-1.0705914497375488,STDK_plus_QLSTM,-2.728635787963867,-2.005462408065796,-1.0285032987594604
43,55,3,-1.0705914497375488,STDK_plus_QConvLSTM,-2.0160231590270996,-1.149099588394165,-0.16470438241958618
43,55,4,-1.472637414932251,STDK,-2.403195858001709,-2.0654258728027344,-1.3966864347457886
43,55,4,-1.472637414932251,STDK_plus_QLSTM,-2.8115506172180176,-2.1035072803497314,-1.1323024034500122
43,55,4,-1.472637414932251,STDK_plus_QConvLSTM,-1.888373613357544,-1.1009384393692017,-0.1691199541091919
43,55,5,-0.9215003252029419,STDK,-2.3842270374298096,-2.041012763977051,-1.3587489128112793
43,55,5,-0.9215003252029419,STDK_plus_QLSTM,-2.896287202835083,-2.2038862705230713,-1.2202849388122559
43,55,5,-0.9215003252029419,STDK_plus_QConvLSTM,-2.0951642990112305,-1.2237040996551514,-0.3175477981567383
43,56,1,-0.3661312460899353,STDK,-1.1365920305252075,-0.6969913244247437,-0.045909345149993896
43,56,1,-0.3661312460899353,STDK_plus_QLSTM,-1.4510436058044434,-0.6735021471977234,0.17690032720565796
43,56,1,-0.3661312460899353,STDK_plus_QConvLSTM,-1.1855521202087402,-0.2988516390323639,0.39221957325935364
43,56,2,-0.3995491862297058,STDK,-1.1886603832244873,-0.7569952607154846,-0.10180139541625977
43,56,2,-0.3995491862297058,STDK_plus_QLSTM,-1.4614412784576416,-0.6827967762947083,0.176197350025177
43,56,2,-0.3995491862297058,STDK_plus_QConvLSTM,-1.2356168031692505,-0.31847479939460754,0.3994348347187042
43,56,3,-0.8915613889694214,STDK,-1.2307331562042236,-0.8022319078445435,-0.1396123766899109
43,56,3,-0.8915613889694214,STDK_plus_QLSTM,-1.4757153987884521,-0.6996739506721497,0.16664832830429077
43,56,3,-0.8915613889694214,STDK_plus_QConvLSTM,-1.2591588497161865,-0.26915255188941956,0.3080957233905792
43,56,4,-0.6829394102096558,STDK,-1.2835475206375122,-0.8532706499099731,-0.17978698015213013
43,56,4,-0.6829394102096558,STDK_plus_QLSTM,-1.4896585941314697,-0.7174087166786194,0.1551041603088379
43,56,4,-0.6829394102096558,STDK_plus_QConvLSTM,-1.0326443910598755,-0.22569267451763153,0.3936825394630432
43,56,5,-0.19320529699325562,STDK,-1.3454593420028687,-0.9089106321334839,-0.2220550775527954
43,56,5,-0.19320529699325562,STDK_plus_QLSTM,-1.504024863243103,-0.7352190017700195,0.14191901683807373
43,56,5,-0.19320529699325562,STDK_plus_QConvLSTM,-1.1617457866668701,-0.31644999980926514,0.45677584409713745
43,57,1,0.7277337312698364,STDK,-0.44861817359924316,-0.07248245179653168,0.5797479748725891
43,57,1,0.7277337312698364,STDK_plus_QLSTM,-0.6042474508285522,0.18996401131153107,1.0683953762054443
43,57,1,0.7277337312698364,STDK_plus_QConvLSTM,-1.3533762693405151,-0.48478370904922485,0.3999757766723633
43,57,2,0.632287859916687,STDK,-0.6980483531951904,-0.3287326693534851,0.32246899604797363
43,57,2,0.632287859916687,STDK_plus_QLSTM,-0.6012988686561584,0.19782193005084991,1.0474954843521118
43,57,2,0.632287859916687,STDK_plus_QConvLSTM,-1.3056374788284302,-0.47244685888290405,0.4096603989601135
43,57,3,0.5403655767440796,STDK,-0.9138439893722534,-0.5471236705780029,0.1055985689163208
43,57,3,0.5403655767440796,STDK_plus_QLSTM,-0.608381450176239,0.1944691687822342,1.0254460573196411
43,57,3,0.5403655767440796,STDK_plus_QConvLSTM,-1.2934081554412842,-0.5010643005371094,0.46265774965286255
43,57,4,0.4136536121368408,STDK,-1.083991289138794,-0.7154785990715027,-0.05821019411087036
43,57,4,0.4136536121368408,STDK_plus_QLSTM,-0.6157345175743103,0.18929047882556915,1.0265014171600342
43,57,4,0.4136536121368408,STDK_plus_QConvLSTM,-1.3232672214508057,-0.5451641082763672,0.5168160200119019
43,57,5,-0.10522030293941498,STDK,-1.1741729974746704,-0.7998405694961548,-0.13623523712158203
43,57,5,-0.10522030293941498,STDK_plus_QLSTM,-0.620956540107727,0.18430526554584503,1.033968448638916
43,57,5,-0.10522030293941498,STDK_plus_QConvLSTM,-1.2252705097198486,-0.4757525324821472,0.5187296867370605
43,58,1,-0.1352122724056244,STDK,-1.103187084197998,-0.722713828086853,-0.04614895582199097
43,58,1,-0.1352122724056244,STDK_plus_QLSTM,-1.3201625347137451,-0.5763975977897644,0.35816746950149536
43,58,1,-0.1352122724056244,STDK_plus_QConvLSTM,-1.1625033617019653,-0.1863051950931549,0.3493961989879608
43,58,2,0.36774885654449463,STDK,-1.251242995262146,-0.8778088092803955,-0.19774627685546875
43,58,2,0.36774885654449463,STDK_plus_QLSTM,-1.3154897689819336,-0.5749571919441223,0.3556586503982544
43,58,2,0.36774885654449463,STDK_plus_QConvLSTM,-1.0931466817855835,-0.15738193690776825,0.322945773601532
43,58,3,-0.23744840919971466,STDK,-1.4263811111450195,-1.055827021598816,-0.3685516119003296
43,58,3,-0.23744840919971466,STDK_plus_QLSTM,-1.304971694946289,-0.5694472789764404,0.35709458589553833
43,58,3,-0.23744840919971466,STDK_plus_QConvLSTM,-0.9994676113128662,-0.07794225215911865,0.43023180961608887
43,58,4,-1.457545518875122,STDK,-1.5997438430786133,-1.2277604341506958,-0.5309160947799683
43,58,4,-1.457545518875122,STDK_plus_QLSTM,-1.297010064125061,-0.5632234811782837,0.3600296974182129
43,58,4,-1.457545518875122,STDK_plus_QConvLSTM,-0.9120380282402039,0.03162725269794464,0.531261682510376
43,58,5,-0.9061623811721802,STDK,-1.704869031906128,-1.3277043104171753,-0.6157597899436951
43,58,5,-0.9061623811721802,STDK_plus_QLSTM,-1.2926156520843506,-0.5547601580619812,0.36510854959487915
43,58,5,-0.9061623811721802,STDK_plus_QConvLSTM,-0.9705507755279541,0.01848103478550911,0.6634494662284851
43,59,1,0.38370275497436523,STDK,-0.025872737169265747,0.3339102268218994,1.0705845355987549
43,59,1,0.38370275497436523,STDK_plus_QLSTM,-0.46571314334869385,0.3354770541191101,1.3556289672851562
43,59,1,0.38370275497436523,STDK_plus_QConvLSTM,-1.1238253116607666,-0.14880581200122833,0.6937759518623352
43,59,2,0.8432798385620117,STDK,-0.02653440833091736,0.32670754194259644,1.070849061012268
43,59,2,0.8432798385620117,STDK_plus_QLSTM,-0.439788818359375,0.36815232038497925,1.3870463371276855
43,59,2,0.8432798385620117,STDK_plus_QConvLSTM,-1.2618391513824463,-0.2313554883003235,0.5796416401863098
43,59,3,0.07681159675121307,STDK,-0.160085529088974,0.1905505657196045,0.9485598206520081
43,59,3,0.07681159675121307,STDK_plus_QLSTM,-0.4269042909145355,0.3857157528400421,1.40567147731781
43,59,3,0.07681159675121307,STDK_plus_QConvLSTM,-1.2067431211471558,-0.2054380476474762,0.6242762804031372
43,59,4,-0.12215040624141693,STDK,-0.3652144968509674,-0.012899398803710938,0.7689594626426697
43,59,4,-0.12215040624141693,STDK_plus_QLSTM,-0.4271349310874939,0.3886323571205139,1.411426305770874
43,59,4,-0.12215040624141693,STDK_plus_QConvLSTM,-1.2034131288528442,-0.19427958130836487,0.6884057521820068
43,59,5,0.41967469453811646,STDK,-0.57667076587677,-0.21867936849594116,0.5972275733947754
43,59,5,0.41967469453811646,STDK_plus_QLSTM,-0.4313346743583679,0.38492316007614136,1.4108810424804688
43,59,5,0.41967469453811646,STDK_plus_QConvLSTM,-1.009230613708496,0.030018556863069534,0.877665638923645
43,60,1,-0.5179652571678162,STDK,-1.0720328092575073,-0.5891157388687134,0.05084121227264404
43,60,1,-0.5179652571678162,STDK_plus_QLSTM,-1.3233909606933594,-0.5417430996894836,0.3537219166755676
43,60,1,-0.5179652571678162,STDK_plus_QConvLSTM,-1.3812741041183472,-0.5032155513763428,0.2120908498764038
43,60,2,-0.7903721332550049,STDK,-1.1884487867355347,-0.7074102163314819,-0.06693047285079956
43,60,2,-0.7903721332550049,STDK_plus_QLSTM,-1.333672285079956,-0.5544483065605164,0.34327995777130127
43,60,2,-0.7903721332550049,STDK_plus_QConvLSTM,-1.3667545318603516,-0.4150063395500183,0.27274882793426514
43,60,3,-0.8285384178161621,STDK,-1.3143088817596436,-0.8300182819366455,-0.18486034870147705
43,60,3,-0.8285384178161621,STDK_plus_QLSTM,-1.3379309177398682,-0.5638744235038757,0.33921146392822266
43,60,3,-0.8285384178161621,STDK_plus_QConvLSTM,-1.3457298278808594,-0.39094364643096924,0.2284448742866516
43,60,4,-0.20588940382003784,STDK,-1.4217931032180786,-0.9294224977493286,-0.2760680317878723
43,60,4,-0.20588940382003784,STDK_plus_QLSTM,-1.3391506671905518,-0.5709779262542725,0.3319428563117981
43,60,4,-0.20588940382003784,STDK_plus_QConvLSTM,-1.5854989290237427,-0.5544905662536621,0.13339388370513916
43,60,5,-0.22210630774497986,STDK,-1.477964162826538,-0.9733079671859741,-0.30898743867874146
43,60,5,-0.22210630774497986,STDK_plus_QLSTM,-1.3380472660064697,-0.5765367150306702,0.3183732032775879
43,60,5,-0.22210630774497986,STDK_plus_QConvLSTM,-1.8015682697296143,-0.7480053901672363,-0.15465247631072998
43,61,1,-1.3995912075042725,STDK,-1.531820297241211,-0.9764984846115112,-0.3539237380027771
43,61,1,-1.3995912075042725,STDK_plus_QLSTM,-1.6924293041229248,-0.9216305017471313,0.0522729754447937
43,61,1,-1.3995912075042725,STDK_plus_QConvLSTM,-1.8252596855163574,-1.040644645690918,-0.20912879705429077
43,61,2,-1.4851680994033813,STDK,-1.623767375946045,-1.071263313293457,-0.4483048915863037
43,61,2,-1.4851680994033813,STDK_plus_QLSTM,-1.7397494316101074,-0.9597269296646118,0.026772618293762207
43,61,2,-1.4851680994033813,STDK_plus_QConvLSTM,-1.8288533687591553,-1.0359320640563965,-0.26434773206710815
43,61,3,-0.7112864255905151,STDK,-1.6846810579299927,-1.131144642829895,-0.5044573545455933
43,61,3,-0.7112864255905151,STDK_plus_QLSTM,-1.7808058261871338,-0.9977260828018188,-0.003811061382293701
43,61,3,-0.7112864255905151,STDK_plus_QConvLSTM,-1.8918284177780151,-1.0758938789367676,-0.2819669246673584
43,61,4,-0.3972983956336975,STDK,-1.7583463191986084,-1.1998754739761353,-0.5662466287612915
43,61,4,-0.3972983956336975,STDK_plus_QLSTM,-1.8147085905075073,-1.034063696861267,-0.035862863063812256
43,61,4,-0.3972983956336975,STDK_plus_QConvLSTM,-1.8855295181274414,-0.9916603565216064,-0.18704581260681152
43,61,5,-0.10104130208492279,STDK,-1.8135950565338135,-1.2466448545455933,-0.6037996411323547
43,61,5,-0.10104130208492279,STDK_plus_QLSTM,-1.84516441822052,-1.069225788116455,-0.06888794898986816
43,61,5,-0.10104130208492279,STDK_plus_QConvLSTM,-1.9112067222595215,-1.0239694118499756,-0.2016456127166748
43,62,1,0.01734272949397564,STDK,-0.5989562273025513,-0.058811090886592865,0.4643031060695648
43,62,1,0.01734272949397564,STDK_plus_QLSTM,-0.7772946953773499,-0.030670538544654846,0.7723149061203003
43,62,1,0.01734272949397564,STDK_plus_QConvLSTM,-1.7113393545150757,-0.8434048295021057,-0.12720179557800293
43,62,2,-0.27525514364242554,STDK,-0.6316848397254944,-0.09553825110197067,0.42688101530075073
43,62,2,-0.27525514364242554,STDK_plus_QLSTM,-0.8029097318649292,-0.055947884917259216,0.7668205499649048
43,62,2,-0.27525514364242554,STDK_plus_QConvLSTM,-1.854780673980713,-0.9680489301681519,-0.18443691730499268
43,62,3,-0.03379339724779129,STDK,-0.6570043563842773,-0.12028509378433228,0.40508854389190674
43,62,3,-0.03379339724779129,STDK_plus_QLSTM,-0.8455959558486938,-0.09237898886203766,0.7529872059822083
43,62,3,-0.03379339724779129,STDK_plus_QConvLSTM,-1.8781404495239258,-0.9503774642944336,-0.2091161608695984
43,62,4,-0.24843540787696838,STDK,-0.7197067737579346,-0.1777254343032837,0.35419130325317383
43,62,4,-0.24843540787696838,STDK_plus_QLSTM,-0.8922329545021057,-0.13454745709896088,0.7291268110275269
43,62,4,-0.24843540787696838,STDK_plus_QConvLSTM,-1.8591724634170532,-1.0065470933914185,-0.2513822317123413
43,62,5,-0.12834429740905762,STDK,-0.7943710088729858,-0.2428431361913681,0.2980489730834961
43,62,5,-0.12834429740905762,STDK_plus_QLSTM,-0.9411051273345947,-0.18052048981189728,0.6973164081573486
43,62,5,-0.12834429740905762,STDK_plus_QConvLSTM,-1.8569889068603516,-0.9485986828804016,-0.2390577793121338
43,63,1,-0.7395002841949463,STDK,-0.8549143075942993,-0.3229235112667084,0.18052098155021667
43,63,1,-0.7395002841949463,STDK_plus_QLSTM,-1.0119004249572754,-0.22819682955741882,0.5925626754760742
43,63,1,-0.7395002841949463,STDK_plus_QConvLSTM,-1.6564688682556152,-0.7334655523300171,-0.1595178246498108
43,63,2,-0.22784815728664398,STDK,-0.9448132514953613,-0.41607043147087097,0.08674433827400208
43,63,2,-0.22784815728664398,STDK_plus_QLSTM,-1.0014697313308716,-0.20299115777015686,0.6225035190582275
43,63,2,-0.22784815728664398,STDK_plus_QConvLSTM,-1.6051396131515503,-0.7311789989471436,-0.07583242654800415
43,63,3,-0.8751733899116516,STDK,-1.066490888595581,-0.5358960628509521,-0.03016185760498047
43,63,3,-0.8751733899116516,STDK_plus_QLSTM,-1.0102473497390747,-0.19564899802207947,0.6352977752685547
43,63,3,-0.8751733899116516,STDK_plus_QConvLSTM,-1.5541982650756836,-0.643710196018219,-0.10051023960113525
43,63,4,-0.8859894275665283,STDK,-1.1735867261886597,-0.6360892057418823,-0.12428265810012817
43,63,4,-0.8859894275665283,STDK_plus_QLSTM,-1.0206786394119263,-0.20154085755348206,0.6344560384750366
43,63,4,-0.8859894275665283,STDK_plus_QConvLSTM,-1.476034164428711,-0.5622023344039917,-0.0017889738082885742
43,63,5,-0.5754443407058716,STDK,-1.2465555667877197,-0.6982396245002747,-0.17871922254562378
43,63,5,-0.5754443407058716,STDK_plus_QLSTM,-1.034942865371704,-0.2173185646533966,0.6223921775817871
43,63,5,-0.5754443407058716,STDK_plus_QConvLSTM,-1.3338711261749268,-0.41843903064727783,0.1094549298286438
43,64,1,-1.057044267654419,STDK,-2.314370632171631,-1.9262899160385132,-1.350204348564148
43,64,1,-1.057044267654419,STDK_plus_QLSTM,-2.621511459350586,-1.7950639724731445,-0.9261684417724609
43,64,1,-1.057044267654419,STDK_plus_QConvLSTM,-2.7644424438476562,-2.013859510421753,-0.9502750635147095
43,64,2,-0.8812401294708252,STDK,-2.389516830444336,-2.0081987380981445,-1.4308249950408936
43,64,2,-0.8812401294708252,STDK_plus_QLSTM,-2.674708127975464,-1.8292615413665771,-0.9518035054206848
43,64,2,-0.8812401294708252,STDK_plus_QConvLSTM,-2.854907751083374,-2.1056363582611084,-1.0059090852737427
43,64,3,-1.0298854112625122,STDK,-2.5023860931396484,-2.123854637145996,-1.540830373764038
43,64,3,-1.0298854112625122,STDK_plus_QLSTM,-2.6850554943084717,-1.849016785621643,-0.9710267186164856
43,64,3,-1.0298854112625122,STDK_plus_QConvLSTM,-2.838888168334961,-2.0459728240966797,-0.9703242778778076
43,64,4,-1.4112334251403809,STDK,-2.60663104057312,-2.2271056175231934,-1.6341967582702637
43,64,4,-1.4112334251403809,STDK_plus_QLSTM,-2.6885623931884766,-1.8666434288024902,-0.987365186214447
43,64,4,-1.4112334251403809,STDK_plus_QConvLSTM,-2.8058977127075195,-2.040910482406616,-1.0211563110351562
43,64,5,-1.3539162874221802,STDK,-2.673814296722412,-2.289356231689453,-1.682180404663086
43,64,5,-1.3539162874221802,STDK_plus_QLSTM,-2.690502166748047,-1.8828861713409424,-1.0010753870010376
43,64,5,-1.3539162874221802,STDK_plus_QConvLSTM,-2.7462589740753174,-2.019890069961548,-0.9584484100341797
43,65,1,-0.3767092823982239,STDK,-1.9825716018676758,-1.624869704246521,-1.0054500102996826
43,65,1,-0.3767092823982239,STDK_plus_QLSTM,-2.247377872467041,-1.4746729135513306,-0.6646720170974731
43,65,1,-0.3767092823982239,STDK_plus_QConvLSTM,-1.8655216693878174,-1.1435539722442627,0.03644704818725586
43,65,2,-0.25041013956069946,STDK,-2.2406203746795654,-1.8891099691390991,-1.266101598739624
43,65,2,-0.25041013956069946,STDK_plus_QLSTM,-2.2296526432037354,-1.4475126266479492,-0.6289639472961426
43,65,2,-0.25041013956069946,STDK_plus_QConvLSTM,-1.882032871246338,-1.0799839496612549,0.10288786888122559
43,65,3,-0.8371354341506958,STDK,-2.4747817516326904,-2.1255249977111816,-1.4956883192062378
43,65,3,-0.8371354341506958,STDK_plus_QLSTM,-2.159625291824341,-1.3827978372573853,-0.5669359564781189
43,65,3,-0.8371354341506958,STDK_plus_QConvLSTM,-1.8558992147445679,-1.0153175592422485,0.14354372024536133
43,65,4,-0.7615823745727539,STDK,-2.648214101791382,-2.2977070808410645,-1.6574718952178955
43,65,4,-0.7615823745727539,STDK_plus_QLSTM,-2.062192440032959,-1.2996176481246948,-0.4959714412689209
43,65,4,-0.7615823745727539,STDK_plus_QConvLSTM,-1.9865808486938477,-1.1547085046768188,-0.029144287109375
43,65,5,-0.8447773456573486,STDK,-2.7472848892211914,-2.3920822143554688,-1.7391364574432373
43,65,5,-0.8447773456573486,STDK_plus_QLSTM,-1.9569941759109497,-1.2115979194641113,-0.4194982051849365
43,65,5,-0.8447773456573486,STDK_plus_QConvLSTM,-2.0814146995544434,-1.1287604570388794,-0.0029821395874023438
43,66,1,0.2583237290382385,STDK,-0.728542685508728,-0.27275726199150085,0.3167743384838104
43,66,1,0.2583237290382385,STDK_plus_QLSTM,-0.9470899701118469,-0.1779724508523941,0.7411732077598572
43,66,1,0.2583237290382385,STDK_plus_QConvLSTM,-0.8740723133087158,-0.2048678696155548,0.7065489292144775
43,66,2,0.3755638599395752,STDK,-0.8532507419586182,-0.3998910188674927,0.1939602494239807
43,66,2,0.3755638599395752,STDK_plus_QLSTM,-0.9936349391937256,-0.23113299906253815,0.7005772590637207
43,66,2,0.3755638599395752,STDK_plus_QConvLSTM,-0.8712896108627319,-0.19879980385303497,0.7428981065750122
43,66,3,0.31341761350631714,STDK,-0.9442542791366577,-0.49072426557540894,0.11087596416473389
43,66,3,0.31341761350631714,STDK_plus_QLSTM,-1.014538288116455,-0.2637382745742798,0.6713639497756958
43,66,3,0.31341761350631714,STDK_plus_QConvLSTM,-0.8289937973022461,-0.12875917553901672,0.7561445236206055
43,66,4,-0.22958439588546753,STDK,-1.033632516860962,-0.579058051109314,0.033133625984191895
43,66,4,-0.22958439588546753,STDK_plus_QLSTM,-1.0247427225112915,-0.28720682859420776,0.645723283290863
43,66,4,-0.22958439588546753,STDK_plus_QConvLSTM,-0.7632047533988953,-0.09392455965280533,0.7502956986427307
43,66,5,-0.3487333059310913,STDK,-1.1138283014297485,-0.6537060737609863,-0.028446853160858154
43,66,5,-0.3487333059310913,STDK_plus_QLSTM,-1.036853551864624,-0.3093218207359314,0.6220619678497314
43,66,5,-0.3487333059310913,STDK_plus_QConvLSTM,-0.7440747022628784,-0.035333868116140366,0.776782214641571
43,67,1,0.5109087228775024,STDK,0.5728021860122681,1.0603662729263306,1.686509609222412
43,67,1,0.5109087228775024,STDK_plus_QLSTM,0.2913479804992676,1.0549263954162598,1.9699523448944092
